dt,winning_bid_max,winning_bid_min,winning_bid_mean,auction_trading_volume,auction_lots_count,all_auctions_lots_count,auction_name,auction_slug
2013-05-01,3381.0,1.0,119.45,264818.0,2217,3798,WhiskyAuction.com,whiskyauctioncom
2013-05-01,2700.0,8.25,156.85,65563.25,418,3798,Whisky-Online Auctions,whisky-online-auctions
2013-04-01,26209.0,46.0,807.81,166409.0,206,4402,Bonhams Whisky Auction,bonhams
2013-04-01,12050.0,5.0,137.41,225910.0,1644,4402,Scotch Whisky Auctions,scotchwhiskyauctions
2013-04-01,3480.0,1.0,134.67,320648.0,2381,4402,WhiskyAuction.com,whiskyauctioncom
2013-04-01,1000.0,1.0,154.7,26454.5,171,4402,Whisky-Online Auctions,whisky-online-auctions
2013-03-01,4300.0,5.0,143.58,204600.0,1425,3225,Scotch Whisky Auctions,scotchwhiskyauctions
2013-03-01,3632.0,1.0,147.88,238679.0,1614,3225,WhiskyAuction.com,whiskyauctioncom
2013-03-01,2701.0,7.0,157.76,29343.0,186,3225,Whisky-Online Auctions,whisky-online-auctions
2013-02-01,7500.0,50.0,529.07,165070.0,312,4084,Bonhams Whisky Auction,bonhams
2013-02-01,5500.0,5.0,159.51,168123.0,1054,4084,Scotch Whisky Auctions,scotchwhiskyauctions
2013-02-01,3020.0,1.0,134.51,335198.0,2492,4084,WhiskyAuction.com,whiskyauctioncom
2013-02-01,3200.0,2.0,131.81,29789.0,226,4084,Whisky-Online Auctions,whisky-online-auctions
2013-01-01,940.0,10.0,113.62,130440.0,1148,5467,Scotch Whisky Auctions,scotchwhiskyauctions
2013-01-01,3040.0,1.0,94.37,390516.0,4138,5467,WhiskyAuction.com,whiskyauctioncom
2013-01-01,5100.0,4.0,179.82,32548.0,181,5467,Whisky-Online Auctions,whisky-online-auctions
2012-12-01,5500.0,40.0,334.82,66965.0,200,3901,Bonhams Whisky Auction,bonhams
2012-12-01,4350.0,5.0,139.19,108845.0,782,3901,Scotch Whisky Auctions,scotchwhiskyauctions
2012-12-01,3085.0,1.0,107.58,291959.0,2714,3901,WhiskyAuction.com,whiskyauctioncom
2012-12-01,1850.0,10.0,167.84,34408.0,205,3901,Whisky-Online Auctions,whisky-online-auctions
2012-11-01,17904.0,188.0,2170.18,286464.0,132,3870,Bonhams Whisky Auction,bonhams
2012-11-01,3650.0,10.0,120.31,111645.0,928,3738,Scotch Whisky Auctions,scotchwhiskyauctions
2012-11-01,4164.0,1.0,116.42,313868.0,2696,3738,WhiskyAuction.com,whiskyauctioncom
2012-11-01,6801.0,10.0,500.02,57002.0,114,3738,Whisky-Online Auctions,whisky-online-auctions
2012-10-01,8479.0,50.0,587.45,372444.0,634,3718,Bonhams Whisky Auction,bonhams
2012-10-01,3550.0,5.0,134.3,104890.0,781,3718,Scotch Whisky Auctions,scotchwhiskyauctions
2012-10-01,1878.0,1.0,116.28,251740.0,2165,3718,WhiskyAuction.com,whiskyauctioncom
2012-10-01,2050.0,3.0,162.99,22493.0,138,3718,Whisky-Online Auctions,whisky-online-auctions
2012-09-01,1650.0,5.0,121.89,84105.0,690,2331,Scotch Whisky Auctions,scotchwhiskyauctions
2012-09-01,2485.0,1.0,108.52,159421.0,1469,2331,WhiskyAuction.com,whiskyauctioncom
2012-09-01,1150.0,3.0,110.23,18960.0,172,2331,Whisky-Online Auctions,whisky-online-auctions
2012-08-01,4500.0,50.0,405.76,32055.0,79,2782,Bonhams Whisky Auction,bonhams
2012-08-01,3050.0,10.0,116.35,70855.0,609,2782,Scotch Whisky Auctions,scotchwhiskyauctions
2012-08-01,3394.0,1.0,90.12,171852.0,1907,2782,WhiskyAuction.com,whiskyauctioncom
2012-08-01,1700.0,2.0,180.1,33678.0,187,2782,Whisky-Online Auctions,whisky-online-auctions
2012-07-01,2350.0,5.0,121.66,73240.0,602,2888,Scotch Whisky Auctions,scotchwhiskyauctions
2012-07-01,1886.0,1.0,98.4,209192.0,2126,2888,WhiskyAuction.com,whiskyauctioncom
2012-07-01,1200.0,10.0,132.01,21122.25,160,2888,Whisky-Online Auctions,whisky-online-auctions
2012-06-01,14000.0,40.0,541.52,272928.0,504,3154,Bonhams Whisky Auction,bonhams
2012-06-01,1450.0,5.0,110.75,61690.0,557,3154,Scotch Whisky Auctions,scotchwhiskyauctions
2012-06-01,2983.0,1.0,104.25,206304.0,1979,3154,WhiskyAuction.com,whiskyauctioncom
2012-06-01,1250.0,12.0,115.51,13168.5,114,3154,Whisky-Online Auctions,whisky-online-auctions
2012-05-01,10941.0,397.0,2402.95,103327.0,43,3015,Bonhams Whisky Auction,bonhams
2012-05-01,3500.0,15.0,143.32,74385.0,519,3015,Scotch Whisky Auctions,scotchwhiskyauctions
2012-05-01,2447.0,1.0,92.65,213103.0,2300,3015,WhiskyAuction.com,whiskyauctioncom
2012-05-01,6100.0,2.26,175.88,26910.09,153,3015,Whisky-Online Auctions,whisky-online-auctions
2012-04-01,1400.0,5.0,131.54,68795.0,523,2409,Scotch Whisky Auctions,scotchwhiskyauctions
2012-04-01,1534.0,1.0,93.28,175918.0,1886,2409,WhiskyAuction.com,whiskyauctioncom
2012-03-01,10000.0,40.0,522.23,151970.0,291,2689,Bonhams Whisky Auction,bonhams
2012-03-01,2350.0,10.0,141.07,60380.0,428,2689,Scotch Whisky Auctions,scotchwhiskyauctions
2012-03-01,1883.0,1.0,151.16,297781.0,1970,2689,WhiskyAuction.com,whiskyauctioncom
2012-02-01,1100.0,10.0,126.11,45020.0,357,2683,Scotch Whisky Auctions,scotchwhiskyauctions
2012-02-01,3163.0,1.0,90.32,210090.0,2326,2683,WhiskyAuction.com,whiskyauctioncom
2012-01-01,2000.0,10.0,106.45,29275.0,275,3586,Scotch Whisky Auctions,scotchwhiskyauctions
2012-01-01,1913.0,1.0,101.79,337043.0,3311,3586,WhiskyAuction.com,whiskyauctioncom
2011-12-01,38000.0,40.0,466.03,309911.0,665,3421,Bonhams Whisky Auction,bonhams
2011-12-01,2000.0,10.0,122.69,23680.0,193,3421,Scotch Whisky Auctions,scotchwhiskyauctions
2011-12-01,1250.0,1.0,87.69,224741.0,2563,3421,WhiskyAuction.com,whiskyauctioncom
2011-11-01,1350.0,10.0,129.33,39835.0,308,2740,Scotch Whisky Auctions,scotchwhiskyauctions
2011-11-01,3505.0,1.0,103.22,251032.0,2432,2740,WhiskyAuction.com,whiskyauctioncom
2011-10-01,15000.0,20.0,581.16,140640.0,242,2933,Bonhams Whisky Auction,bonhams
2011-10-01,1550.0,15.0,106.84,30235.0,283,2933,Scotch Whisky Auctions,scotchwhiskyauctions
2011-10-01,2622.0,1.0,96.78,233039.0,2408,2933,WhiskyAuction.com,whiskyauctioncom
2011-09-01,1400.0,10.0,124.24,26215.0,211,2154,Scotch Whisky Auctions,scotchwhiskyauctions
2011-09-01,1106.0,1.0,83.77,162758.0,1943,2154,WhiskyAuction.com,whiskyauctioncom
2011-08-01,4000.0,40.0,281.39,22230.0,79,1987,Bonhams Whisky Auction,bonhams
2011-08-01,1650.0,5.0,145.4,19775.0,136,1987,Scotch Whisky Auctions,scotchwhiskyauctions
2011-08-01,1773.0,1.0,83.09,147233.0,1772,1987,WhiskyAuction.com,whiskyauctioncom
2011-07-01,620.0,20.0,122.33,10765.0,88,2265,Scotch Whisky Auctions,scotchwhiskyauctions
2011-07-01,2267.0,1.0,89.62,195103.0,2177,2265,WhiskyAuction.com,whiskyauctioncom
2011-06-01,3200.0,30.0,437.96,118250.0,270,3060,Bonhams Whisky Auction,bonhams
2011-06-01,900.0,25.0,166.62,10830.0,65,3060,Scotch Whisky Auctions,scotchwhiskyauctions
2011-06-01,1345.0,1.0,90.82,247493.0,2725,3060,WhiskyAuction.com,whiskyauctioncom
2011-05-01,340.0,20.0,87.87,5975.0,68,2094,Scotch Whisky Auctions,scotchwhiskyauctions
2011-05-01,1520.0,1.0,108.08,218965.0,2026,2094,WhiskyAuction.com,whiskyauctioncom
2011-04-01,13875.0,80.0,637.69,181105.0,284,2108,Bonhams Whisky Auction,bonhams
2011-04-01,740.0,20.0,121.67,13505.0,111,2108,Scotch Whisky Auctions,scotchwhiskyauctions
2011-04-01,1080.0,1.0,91.4,156572.0,1713,2108,WhiskyAuction.com,whiskyauctioncom
2011-03-01,15000.0,20.0,350.36,139795.0,399,2237,Bonhams Whisky Auction,bonhams
2011-03-01,1703.0,1.0,101.78,187080.0,1838,2237,WhiskyAuction.com,whiskyauctioncom
2011-02-01,2137.0,1.0,102.74,201171.0,1958,1958,WhiskyAuction.com,whiskyauctioncom
2011-01-01,3017.0,1.0,110.97,457539.0,4123,4123,WhiskyAuction.com,whiskyauctioncom
2010-12-01,7708.0,61.0,511.63,133024.0,260,1663,Bonhams Whisky Auction,bonhams
2010-12-01,2774.0,1.0,77.13,108207.0,1403,1663,WhiskyAuction.com,whiskyauctioncom
2010-11-01,5500.0,20.0,261.51,123695.0,473,2372,Bonhams Whisky Auction,bonhams
2010-11-01,1304.0,1.0,92.42,175504.0,1899,2372,WhiskyAuction.com,whiskyauctioncom
2010-10-01,1486.0,1.0,100.88,219304.0,2174,2174,WhiskyAuction.com,whiskyauctioncom
2010-09-01,1749.0,1.0,83.86,142728.0,1702,1702,WhiskyAuction.com,whiskyauctioncom
2010-08-01,18000.0,50.0,1571.11,163395.0,104,1876,Bonhams Whisky Auction,bonhams
2010-08-01,1628.0,1.0,99.9,177024.0,1772,1876,WhiskyAuction.com,whiskyauctioncom
2010-07-01,3704.0,1.0,94.87,172945.0,1823,1823,WhiskyAuction.com,whiskyauctioncom
2010-06-01,21000.0,40.0,342.63,265194.0,774,2197,Bonhams Whisky Auction,bonhams
2010-06-01,2508.0,1.0,76.73,109191.0,1423,2197,WhiskyAuction.com,whiskyauctioncom
2010-05-01,2093.0,1.0,88.45,148778.0,1682,1682,WhiskyAuction.com,whiskyauctioncom
2010-04-01,1863.0,1.0,90.52,149714.0,1654,1654,WhiskyAuction.com,whiskyauctioncom
2010-03-01,7500.0,40.0,333.33,108664.0,326,1857,Bonhams Whisky Auction,bonhams
2010-03-01,3087.0,1.0,88.97,136216.0,1531,1857,WhiskyAuction.com,whiskyauctioncom
2010-02-01,1150.0,1.0,86.03,181015.0,2104,2104,WhiskyAuction.com,whiskyauctioncom
2010-01-01,2660.0,1.0,117.85,272231.0,2310,2310,WhiskyAuction.com,whiskyauctioncom
2009-12-01,4658.0,38.0,403.59,241753.0,599,2559,Bonhams Whisky Auction,bonhams
2009-12-01,1251.0,1.0,85.33,167237.0,1960,2559,WhiskyAuction.com,whiskyauctioncom
2009-11-01,23000.0,40.0,346.65,174020.0,502,2329,Bonhams Whisky Auction,bonhams
2009-11-01,2239.0,1.0,98.56,180068.0,1827,2329,WhiskyAuction.com,whiskyauctioncom
2009-10-01,3010.0,1.0,104.72,180323.0,1722,1722,WhiskyAuction.com,whiskyauctioncom
2009-09-01,5558.0,1.0,100.01,132409.0,1324,1324,WhiskyAuction.com,whiskyauctioncom
2009-08-01,2600.0,50.0,340.6,39850.0,117,1671,Bonhams Whisky Auction,bonhams
2009-08-01,1330.0,1.0,76.89,119489.0,1554,1671,WhiskyAuction.com,whiskyauctioncom
2009-07-01,6947.0,1.0,99.85,187215.0,1875,1875,WhiskyAuction.com,whiskyauctioncom
2009-06-01,3600.0,30.0,315.88,107400.0,340,1988,Bonhams Whisky Auction,bonhams
2009-06-01,1518.0,1.0,98.51,162343.0,1648,1988,WhiskyAuction.com,whiskyauctioncom
2009-05-01,1885.0,1.0,99.29,174647.0,1759,1759,WhiskyAuction.com,whiskyauctioncom
2009-04-01,3135.0,1.0,111.47,151822.0,1362,1362,WhiskyAuction.com,whiskyauctioncom
2009-03-01,1550.0,30.0,197.53,76840.0,389,1773,Bonhams Whisky Auction,bonhams
2009-03-01,3097.0,1.0,112.83,156159.0,1384,1773,WhiskyAuction.com,whiskyauctioncom
2009-02-01,3057.0,1.0,111.93,190509.0,1702,1702,WhiskyAuction.com,whiskyauctioncom
2009-01-01,3067.0,1.0,137.81,224766.0,1631,1631,WhiskyAuction.com,whiskyauctioncom
2008-12-01,1982.0,1.0,88.49,162029.0,1831,1831,WhiskyAuction.com,whiskyauctioncom
2008-11-01,3400.0,40.0,243.25,92190.0,379,2282,Bonhams Whisky Auction,bonhams
2008-11-01,3860.0,1.0,85.41,162535.0,1903,2282,WhiskyAuction.com,whiskyauctioncom
2008-10-01,2297.0,1.0,88.25,146323.0,1658,1658,WhiskyAuction.com,whiskyauctioncom
2008-09-01,1627.0,1.0,81.43,137453.0,1688,1688,WhiskyAuction.com,whiskyauctioncom
2008-08-01,1954.0,1.0,89.2,138353.0,1551,1551,WhiskyAuction.com,whiskyauctioncom
2008-07-01,3009.0,1.0,76.53,117702.0,1538,1538,WhiskyAuction.com,whiskyauctioncom
2008-06-01,755.0,1.0,76.04,90938.0,1196,1196,WhiskyAuction.com,whiskyauctioncom
2008-05-01,1971.0,1.0,74.72,101913.0,1364,1364,WhiskyAuction.com,whiskyauctioncom
2008-04-01,830.0,1.0,80.18,86830.0,1083,1083,WhiskyAuction.com,whiskyauctioncom
2008-03-01,1194.0,1.0,67.6,66383.0,982,982,WhiskyAuction.com,whiskyauctioncom
2008-02-01,1125.0,1.0,73.16,80765.0,1104,1104,WhiskyAuction.com,whiskyauctioncom
2008-01-01,1084.0,1.0,75.57,102025.0,1350,1350,WhiskyAuction.com,whiskyauctioncom
2007-12-01,1361.0,1.0,70.75,73863.0,1044,1044,WhiskyAuction.com,whiskyauctioncom
2007-11-01,720.0,1.0,60.54,71986.0,1189,1189,WhiskyAuction.com,whiskyauctioncom
2007-10-01,1050.0,1.0,70.48,99731.0,1415,1415,WhiskyAuction.com,whiskyauctioncom
2007-09-01,1630.0,1.0,68.46,74069.0,1082,1082,WhiskyAuction.com,whiskyauctioncom
2007-08-01,1173.0,1.0,55.77,56215.0,1008,1008,WhiskyAuction.com,whiskyauctioncom
2007-07-01,981.0,1.0,49.79,53921.0,1083,1083,WhiskyAuction.com,whiskyauctioncom
2007-06-01,490.0,1.0,43.3,35639.0,823,823,WhiskyAuction.com,whiskyauctioncom
2007-05-01,621.0,1.0,43.7,38849.0,889,889,WhiskyAuction.com,whiskyauctioncom
2007-04-01,1484.0,1.0,66.82,67417.0,1009,1009,WhiskyAuction.com,whiskyauctioncom
2007-03-01,678.0,1.0,46.58,40290.0,865,865,WhiskyAuction.com,whiskyauctioncom
2007-02-01,665.0,1.0,51.03,48579.0,952,952,WhiskyAuction.com,whiskyauctioncom
2007-01-01,672.0,1.0,57.94,57709.0,996,996,WhiskyAuction.com,whiskyauctioncom
2006-12-01,1023.0,1.0,52.07,45876.0,881,881,WhiskyAuction.com,whiskyauctioncom
2006-11-01,1541.0,1.0,62.51,63077.0,1009,1009,WhiskyAuction.com,whiskyauctioncom
2006-10-01,823.0,1.0,58.29,68259.0,1171,1171,WhiskyAuction.com,whiskyauctioncom
2006-09-01,1020.0,1.0,58.84,51959.0,883,883,WhiskyAuction.com,whiskyauctioncom
2006-08-01,687.0,1.0,44.14,42070.0,953,953,WhiskyAuction.com,whiskyauctioncom
2006-07-01,910.0,1.0,65.99,72057.0,1092,1092,WhiskyAuction.com,whiskyauctioncom
2006-06-01,859.0,1.0,44.36,41478.0,935,935,WhiskyAuction.com,whiskyauctioncom
2006-05-01,1739.0,1.0,52.41,46175.0,881,881,WhiskyAuction.com,whiskyauctioncom
2006-04-01,503.0,1.0,49.04,44428.0,906,906,WhiskyAuction.com,whiskyauctioncom
2006-03-01,830.0,1.0,47.07,36619.0,778,778,WhiskyAuction.com,whiskyauctioncom
2006-02-01,1194.0,1.0,44.11,42961.0,974,974,WhiskyAuction.com,whiskyauctioncom
2006-01-01,981.0,1.0,58.01,54179.0,934,934,WhiskyAuction.com,whiskyauctioncom
2005-12-01,1247.0,1.0,50.74,47492.0,936,936,WhiskyAuction.com,whiskyauctioncom
2005-11-01,1293.0,1.0,45.37,35120.0,774,774,WhiskyAuction.com,whiskyauctioncom
